movie,pagerank
just like heaven (2005),7.576097620612597e-05
titus (1999),7.574280128075004e-05
"girl on the bridge, the (fille sur le pont, la) (1999)",7.574280128075004e-05
mississippi burning (1988),7.563294347576236e-05
prom night (1980),7.56179596950956e-05
apt pupil (1998),7.561364865711127e-05
"corporation, the (2003)",7.554716509658632e-05
"mod squad, the (1999)",7.553460076859779e-05
"maze runner, the (2014)",7.55320636410352e-05
yojimbo (1961),7.548678293617241e-05
treasure planet (2002),7.546153177095155e-05
beverly hills ninja (1997),7.546120395244594e-05
"last picture show, the (1971)",7.543093426987165e-05
keeping the faith (2000),7.538800658574712e-05
lolita (1997),7.537325367928812e-05
jumpin' jack flash (1986),7.53191082976538e-05
jack frost (1998),7.531246881330979e-05
lovely & amazing (2001),7.525239417357494e-05
my wife is an actress (ma femme est une actrice) (2001),7.525239417357494e-05
"spanish prisoner, the (1997)",7.524247130781624e-05
america's sweethearts (2001),7.523093964973959e-05
you don't mess with the zohan (2008),7.521091322132582e-05
madagascar 3: europe's most wanted (2012),7.518010506597127e-05
"karate kid, part iii, the (1989)",7.506563530998141e-05
"big sleep, the (1946)",7.506302127109046e-05
"last supper, the (1995)",7.505996353256779e-05
"recruit, the (2003)",7.505797977717837e-05
tom jones (1963),7.495644042269604e-05
eraserhead (1977),7.493750698901374e-05
"andalusian dog, an (chien andalou, un) (1929)",7.493750698901374e-05
tucker & dale vs evil (2010),7.486545396429074e-05
"twilight saga: new moon, the (2009)",7.486192500634553e-05
white men can't jump (1992),7.486187902319672e-05
operation dumbo drop (1995),7.48362468194659e-05
"apostle, the (1997)",7.483225006946808e-05
unstoppable (2010),7.47877487102812e-05
"secret of nimh, the (1982)",7.477383479176556e-05
who's afraid of virginia woolf? (1966),7.474835153158159e-05
nutty professor ii: the klumps (2000),7.470583901585931e-05
syriana (2005),7.467046029915212e-05
bamboozled (2000),7.460841885246075e-05
bill & ted's bogus journey (1991),7.458105343003914e-05
nadja (1994),7.448908830470162e-05
scary movie 2 (2001),7.44675686119025e-05
bully (2001),7.44195862568317e-05
crimes and misdemeanors (1989),7.438613658233895e-05
"man who shot liberty valance, the (1962)",7.437119325359098e-05
land of the lost (2009),7.42805927361918e-05
three days of the condor (3 days of the condor) (1975),7.42726505147344e-05
"muppets take manhattan, the (1984)",7.425974311964081e-05
masters of the universe (1987),7.42396724186782e-05
all the king's men (1949),7.420817713178075e-05
captain america: civil war (2016),7.420240939620286e-05
burnt offerings (1976),7.418775541958824e-05
gothika (2003),7.418573369196375e-05
true crime (1996),7.414176414346257e-05
monty python live at the hollywood bowl (1982),7.413158025034408e-05
"boys of st. vincent, the (1992)",7.406753322939196e-05
"dead zone, the (1983)",7.406392406540866e-05
"station agent, the (2003)",7.40445708931053e-05
to be or not to be (1942),7.398071179013839e-05
my man godfrey (1936),7.398071179013839e-05
"wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die) (1993)",7.396466092114175e-05
joe dirt (2001),7.393936325431035e-05
taxi 2 (2000),7.393048430788301e-05
shadow of the vampire (2000),7.387698773783938e-05
"black cat, white cat (crna macka, beli macor) (1998)",7.387658219731874e-05
"andromeda strain, the (1971)",7.385067731182493e-05
2010: the year we make contact (1984),7.383331651283173e-05
shrek the third (2007),7.379906645614522e-05
man bites dog (c'est arrivé près de chez vous) (1992),7.376258803195599e-05
ghost dog: the way of the samurai (1999),7.376180261386164e-05
dungeons & dragons (2000),7.373388580244724e-05
deliverance (1972),7.362914161026398e-05
"importance of being earnest, the (2002)",7.359504519315059e-05
monsoon wedding (2001),7.359504519315059e-05
blades of glory (2007),7.356178462413628e-05
"hours, the (2002)",7.348681449133293e-05
"simple plan, a (1998)",7.348202736129407e-05
"muppet christmas carol, the (1992)",7.348089199793096e-05
becoming jane (2007),7.342001684616044e-05
eastern promises (2007),7.339336904495277e-05
"celluloid closet, the (1995)",7.338477882452454e-05
"great race, the (1965)",7.33185353918348e-05
chocolat (1988),7.331381343767405e-05
friday the 13th part vi: jason lives (1986),7.331142864526718e-05
from hell (2001),7.324129962434519e-05
guess who's coming to dinner (1967),7.319521697798269e-05
jakob the liar (1999),7.316931963814637e-05
"steal big, steal little (1995)",7.310104582126904e-05
"time machine, the (1960)",7.309937642573037e-05
what dreams may come (1998),7.30172739172889e-05
volver (2006),7.287385333716152e-05
east of eden (1955),7.285591348632023e-05
prefontaine (1997),7.279586865069256e-05
destiny turns on the radio (1995),7.275261255565607e-05
basquiat (1996),7.27215375475776e-05
12 years a slave (2013),7.268405738212628e-05
looking for richard (1996),7.268288773090042e-05
some kind of wonderful (1987),7.264285961545988e-05
repulsion (1965),7.262384740036739e-05
perfume: the story of a murderer (2006),7.261972458267997e-05
paperman (2012),7.261592457290594e-05
"thomas crown affair, the (1968)",7.260408853895876e-05
land before time iii: the time of the great giving (1995),7.253686996675847e-05
teenage mutant ninja turtles (1990),7.248333234605126e-05
zack and miri make a porno (2008),7.247658705711486e-05
howard the duck (1986),7.240989197932323e-05
thirteen ghosts (a.k.a. thir13en ghosts) (2001),7.232818709642452e-05
"haunting, the (1999)",7.232363292630538e-05
"king and i, the (1956)",7.230167745531123e-05
love me if you dare (jeux d'enfants) (2003),7.22400026911988e-05
laura (1944),7.223905212397054e-05
amityville ii: the possession (1982),7.219278063990145e-05
the scorpion king (2002),7.218494149427056e-05
home alone 3 (1997),7.218162417166268e-05
vertical limit (2000),7.217265602953748e-05
bad company (1995),7.212229910416167e-05
"great white hype, the (1996)",7.207594903296164e-05
dracula (1931),7.206817535296582e-05
cabaret (1972),7.203515518094642e-05
kull the conqueror (1997),7.198879839944266e-05
bee movie (2007),7.196126131951481e-05
children of a lesser god (1986),7.193424506220379e-05
double indemnity (1944),7.192344827704982e-05
louis c.k.: live at the beacon theater (2011),7.179064068473117e-05
let the right one in (låt den rätte komma in) (2008),7.17367853021456e-05
john wick (2014),7.172425418516709e-05
ikiru (1952),7.172123102570719e-05
"very brady sequel, a (1996)",7.16545389518765e-05
underworld: evolution (2006),7.165265838233429e-05
diva (1981),7.160569251165558e-05
"computer wore tennis shoes, the (1969)",7.155023469821444e-05
"preacher's wife, the (1996)",7.153985635312622e-05
idle hands (1999),7.146379034712145e-05
pee-wee's big adventure (1985),7.145263623002998e-05
"sandlot, the (1993)",7.145143763494096e-05
"messenger: the story of joan of arc, the (1999)",7.132468725879266e-05
tales from the darkside: the movie (1990),7.129672387006138e-05
i shot andy warhol (1996),7.129343259557072e-05
28 weeks later (2007),7.127182572703658e-05
"out-of-towners, the (1999)",7.126891420530878e-05
"time machine, the (2002)",7.126610483153872e-05
"wolverine, the (2013)",7.1247255818456e-05
mission: impossible - ghost protocol (2011),7.121365140277628e-05
rocky ii (1979),7.110074487945913e-05
lagaan: once upon a time in india (2001),7.106932949417925e-05
lake placid (1999),7.095749239128256e-05
key largo (1948),7.090678636732109e-05
dawn of the dead (1978),7.087829889158068e-05
"magnificent seven, the (1960)",7.075450485337716e-05
heart and souls (1993),7.075389408085795e-05
"longest day, the (1962)",7.067922464589025e-05
"limey, the (1999)",7.065981853782163e-05
chef (2014),7.059098455649578e-05
friday the 13th part 2 (1981),7.058113682798496e-05
30 days of night (2007),7.05477333394916e-05
"trouble with harry, the (1955)",7.051064362142361e-05
band of brothers (2001),7.047050759890152e-05
alien nation (1988),7.046904683084363e-05
victor/victoria (1982),7.046838924547085e-05
"great gatsby, the (2013)",7.032937477355566e-05
boyz n the hood (1991),7.032257712469945e-05
atlantic city (1980),7.030398470124418e-05
life as a house (2001),7.030045543632976e-05
"killing, the (1956)",7.022868596923022e-05
pet sematary (1989),7.02237070403716e-05
where the wild things are (2009),7.021157171584217e-05
wonder woman (2017),7.015450134259215e-05
charlie's angels: full throttle (2003),7.015089113534057e-05
"village, the (2004)",7.012177612113973e-05
talladega nights: the ballad of ricky bobby (2006),7.011968079803144e-05
saw ii (2005),7.007676434584383e-05
"absent-minded professor, the (1961)",7.004356771110135e-05
atonement (2007),7.001189549698828e-05
annie (1982),7.000143680175604e-05
"wings of the dove, the (1997)",6.999570145840621e-05
stealing beauty (1996),6.999248079752246e-05
sid and nancy (1986),6.99611907385954e-05
"kids are all right, the (2010)",6.986755673591071e-05
margin call (2011),6.985828553434676e-05
man of steel (2013),6.978220204603217e-05
warrior (2011),6.976880558116165e-05
police academy 4: citizens on patrol (1987),6.975748691302942e-05
mighty joe young (1998),6.971302730357512e-05
"way of the dragon, the (a.k.a. return of the dragon) (meng long guo jiang) (1972)",6.962391451204517e-05
"big short, the (2015)",6.961501688085185e-05
21 jump street (2012),6.956190563859067e-05
geronimo: an american legend (1993),6.953906671071925e-05
great expectations (1998),6.947074128757506e-05
capote (2005),6.946790664939639e-05
house (1986),6.94652381895431e-05
true grit (2010),6.939321159928649e-05
enchanted april (1992),6.938499029816628e-05
"best years of our lives, the (1946)",6.926484254169793e-05
judgment at nuremberg (1961),6.923363420731268e-05
"good girl, the (2002)",6.922254092227808e-05
in america (2002),6.917101445437627e-05
gone baby gone (2007),6.91588050440337e-05
the revenant (2015),6.913793191235955e-05
gummo (1997),6.913299486654752e-05
westworld (1973),6.911929055457514e-05
"mist, the (2007)",6.907758663619576e-05
save the last dance (2001),6.907009592976774e-05
falling down (1993),6.90460189733649e-05
hancock (2008),6.893988697075724e-05
the jungle book (2016),6.893497417925895e-05
what about bob? (1991),6.890707465093638e-05
live and let die (1973),6.883329981835354e-05
solo (1996),6.881475654843468e-05
mute witness (1994),6.877909638715318e-05
"gift, the (2000)",6.873888909049553e-05
"lot like love, a (2005)",6.868455376559272e-05
jane austen's mafia! (1998),6.865908328505884e-05
european vacation (aka national lampoon's european vacation) (1985),6.861958072645674e-05
"brave little toaster, the (1987)",6.843774524538257e-05
10 (1979),6.843640792532647e-05
children of the corn (1984),6.843197960799183e-05
death proof (2007),6.833309477697672e-05
"band wagon, the (1953)",6.828870541137277e-05
king arthur (2004),6.819669564577235e-05
kate & leopold (2001),6.819519093849559e-05
"war of the worlds, the (1953)",6.819425105399449e-05
village of the damned (1960),6.81853649101916e-05
spectre (2015),6.809186559735838e-05
mesrine: public enemy #1 (l'ennemi public n°1) (2008),6.807612981412888e-05
"brotherhood of the wolf (pacte des loups, le) (2001)",6.805947724534115e-05
pollyanna (1960),6.80141848138544e-05
"white balloon, the (badkonake sefid) (1995)",6.798644465667899e-05
following (1998),6.797499109134327e-05
calendar girls (2003),6.794618057157923e-05
set it off (1996),6.787058752556112e-05
one hour photo (2002),6.781347446899144e-05
twins (1988),6.78001108264842e-05
"joy luck club, the (1993)",6.775096205563778e-05
miami rhapsody (1995),6.772122886388735e-05
addicted to love (1997),6.771116860515032e-05
taste of cherry (ta'm e guilass) (1997),6.77087363332896e-05
lesson faust (1994),6.769986709479281e-05
quick change (1990),6.768554482793431e-05
crossroads (2002),6.766884978555241e-05
underneath (1995),6.76658184606006e-05
star wars: the last jedi (2017),6.760933079579646e-05
angels & demons (2009),6.760530243886914e-05
wayne's world 2 (1993),6.758397218740673e-05
attack of the killer tomatoes! (1978),6.758269123520378e-05
flcl (2000),6.757570702854394e-05
at first sight (1999),6.756916788217159e-05
suspiria (1977),6.75613760184439e-05
"pink panther, the (1963)",6.754820362448377e-05
"mummy, the (1932)",6.751923992066979e-05
defending your life (1991),6.748330588049539e-05
double happiness (1994),6.746696093245742e-05
"battle of algiers, the (la battaglia di algeri) (1966)",6.74317012940436e-05
dear god (1996),6.73644832969841e-05
mighty joe young (1949),6.73378099306015e-05
cop land (1997),6.733577904512507e-05
midnight in paris (2011),6.733194258137504e-05
bloody sunday (2002),6.732869874228445e-05
mansfield park (1999),6.730172895218178e-05
my left foot (1989),6.72542650230487e-05
babylon 5,6.725275909667933e-05
a quiet place (2018),6.723391634157778e-05
"one, the (2001)",6.72087735110731e-05
wargames (1983),6.718729705368398e-05
*batteries not included (1987),6.711765969888459e-05
mrs. winterbourne (1996),6.708919437557249e-05
"natural, the (1984)",6.708415108468794e-05
volcano (1997),6.703968873983125e-05
slc punk! (1998),6.698630928718981e-05
"longest yard, the (1974)",6.698179958907812e-05
maximum risk (1996),6.697569579763766e-05
"color purple, the (1985)",6.694634041331573e-05
"lovers of the arctic circle, the (los amantes del círculo polar) (1998)",6.693075595112143e-05
piranha (1978),6.691858785342775e-05
"big kahuna, the (2000)",6.691543111555237e-05
"man who wasn't there, the (2001)",6.690516149011188e-05
afterglow (1997),6.689475906431942e-05
thunderball (1965),6.688418156774676e-05
"purple rose of cairo, the (1985)",6.688055600420535e-05
"return of jafar, the (1994)",6.6792058119818e-05
he got game (1998),6.67606428419378e-05
"triplets of belleville, the (les triplettes de belleville) (2003)",6.672969067880408e-05
rambo: first blood part ii (1985),6.672597714569446e-05
"gods must be crazy ii, the (1989)",6.663565607962539e-05
anchors aweigh (1945),6.66309278570287e-05
my blue heaven (1990),6.662512445309236e-05
ed (1996),6.661605143833206e-05
message in a bottle (1999),6.658934191097769e-05
everything is illuminated (2005),6.65223302720533e-05
hidden figures (2016),6.65187190353792e-05
far from home: the adventures of yellow dog (1995),6.65057245345253e-05
conquest of the planet of the apes (1972),6.650009527907366e-05
"number 23, the (2007)",6.649548551868875e-05
"party, the (1968)",6.648666949023478e-05
south park: imaginationland (2008),6.645637921510225e-05
saturday night fever (1977),6.645582422441101e-05
murder at 1600 (1997),6.645010846275415e-05
"wave, the (welle, die) (2008)",6.636780989466543e-05
tender mercies (1983),6.636259164602244e-05
little voice (1998),6.634809496366922e-05
wild reeds (les roseaux sauvages) (1994),6.634483688502611e-05
"bank job, the (2008)",6.63125757971349e-05
batman v superman: dawn of justice (2016),6.630861758691534e-05
narc (2002),6.628041041505186e-05
wind river (2017),6.622006718235018e-05
that darn cat! (1965),6.620363210445102e-05
"lady eve, the (1941)",6.619187809701626e-05
sugar hill (1994),6.615667112836521e-05
gifted (2017),6.612900491971134e-05
crocodile dundee in los angeles (2001),6.611817517586292e-05
avpr: aliens vs. predator - requiem (2007),6.593199104967186e-05
dirty work (1998),6.590790445360286e-05
"wolf man, the (1941)",6.590290034122203e-05
teenage mutant ninja turtles ii: the secret of the ooze (1991),6.587749067194472e-05
malcolm x (1992),6.586727099198926e-05
dick (1999),6.58324259434124e-05
"outlaw josey wales, the (1976)",6.581041452810658e-05
"karate kid, the (2010)",6.578618057948172e-05
exorcist ii: the heretic (1977),6.578432926786312e-05
bulletproof (1996),6.575615254072311e-05
practical magic (1998),6.575522933970121e-05
planet terror (2007),6.568697827041474e-05
species ii (1998),6.567305676288491e-05
"10,000 bc (2008)",6.566904981558899e-05
"shop around the corner, the (1940)",6.564467455633747e-05
'til there was you (1997),6.563804388727448e-05
romeo is bleeding (1993),6.563023813276034e-05
mona lisa smile (2003),6.558314539925694e-05
mother (1996),6.55454405115905e-05
40 days and 40 nights (2002),6.551933221370286e-05
louis c.k.: chewed up (2008),6.547914158202737e-05
blood simple (1984),6.542971871025013e-05
"kingdom, the (2007)",6.540261367481739e-05
"commitments, the (1991)",6.538655813546731e-05
"mirror has two faces, the (1996)",6.53562878832694e-05
superman iv: the quest for peace (1987),6.535440400905959e-05
"rugrats movie, the (1998)",6.534427414695384e-05
mortal kombat: annihilation (1997),6.532075548099187e-05
pirates of the caribbean: on stranger tides (2011),6.524862889827452e-05
"walk on the moon, a (1999)",6.520323138576011e-05
dawn of the planet of the apes (2014),6.519538407035508e-05
marie antoinette (2006),6.51696719512677e-05
"cabin in the woods, the (2012)",6.512385304471346e-05
return to paradise (1998),6.510484961892153e-05
"river runs through it, a (1992)",6.510442552590056e-05
"black hole, the (1979)",6.506620250272131e-05
small time crooks (2000),6.504480255942118e-05
joe versus the volcano (1990),6.503700516234423e-05
"good night, and good luck. (2005)",6.50177127324173e-05
shooting fish (1997),6.500441140009811e-05
magnum force (1973),6.49884551552249e-05
kiki's delivery service (majo no takkyûbin) (1989),6.497181075831035e-05
fantastic four: rise of the silver surfer (2007),6.497129799846476e-05
proof of life (2000),6.494948415705594e-05
lightning jack (1994),6.492712961042624e-05
back to school (1986),6.48416749553535e-05
fracture (2007),6.477348480289653e-05
ordinary people (1980),6.477316077248019e-05
bad boy bubby (1993),6.473661890037755e-05
baraka (1992),6.473419177448902e-05
open your eyes (abre los ojos) (1997),6.471234218797706e-05
"flower of my secret, the (la flor de mi secreto) (1995)",6.46327975337525e-05
ravenous (1999),6.460271693524854e-05
"man from earth, the (2007)",6.459538246222536e-05
akira kurosawa's dreams (dreams) (1990),6.459381825134163e-05
bent (1997),6.457262796072211e-05
ender's game (2013),6.456401436958166e-05
heaven's prisoners (1996),6.451166077031107e-05
meet the robinsons (2007),6.448054434112937e-05
"wrong man, the (1956)",6.444392030147955e-05
three men and a baby (1987),6.444343104921708e-05
anna and the king (1999),6.444327299144407e-05
paradise lost: the child murders at robin hood hills (1996),6.438890088362624e-05
shall we dance (1937),6.437768793893088e-05
roommates (1995),6.437409540465587e-05
changing lanes (2002),6.436805195434342e-05
madonna: truth or dare (1991),6.42755918036376e-05
the diary of anne frank (1959),6.426372983231762e-05
knockaround guys (2002),6.423515347359537e-05
ali (2001),6.423515347359537e-05
kung pow: enter the fist (2002),6.422530499678197e-05
igby goes down (2002),6.421589978567255e-05
battlefield earth (2000),6.420792727947234e-05
creature comforts (1989),6.419958522941029e-05
threesome (1994),6.416275748564204e-05
steamboat willie (1928),6.41443668243101e-05
absolute power (1997),6.410871339275282e-05
superstar (1999),6.407970818171703e-05
zero dark thirty (2012),6.407285232180263e-05
jagged edge (1985),6.40627050102352e-05
ponyo (gake no ue no ponyo) (2008),6.405758927556981e-05
backdraft (1991),6.403448400626331e-05
fire down below (1997),6.40335373549016e-05
king kong (2005),6.398091435374744e-05
"adventures of rocky and bullwinkle, the (2000)",6.397374409544926e-05
men of honor (2000),6.396053601845666e-05
"family man, the (2000)",6.391742537861816e-05
forever young (1992),6.388913192731343e-05
it's a boy girl thing (2006),6.38714483720332e-05
"animatrix, the (2003)",6.384956254050039e-05
urban legend (1998),6.383039881540114e-05
p.s. i love you (2007),6.382018012928992e-05
"quiet earth, the (1985)",6.380820796893776e-05
dirty rotten scoundrels (1988),6.380326045546024e-05
meet john doe (1941),6.379070233171394e-05
dr. dolittle 2 (2001),6.378383545257542e-05
"perez family, the (1995)",6.371064919491408e-05
hellraiser (1987),6.370299671995033e-05
"misérables, les (2012)",6.36968018852224e-05
saving grace (2000),6.368028116318594e-05
excess baggage (1997),6.367612830667596e-05
teaching mrs. tingle (1999),6.36732015653478e-05
spotlight (2015),6.365068932637102e-05
life with mikey (1993),6.364144584089523e-05
red planet (2000),6.363551904111847e-05
avp: alien vs. predator (2004),6.35847859947793e-05
once a thief (zong heng si hai) (1991),6.358466507348536e-05
22 jump street (2014),6.358217229867774e-05
now you see me (2013),6.353454368361334e-05
american gigolo (1980),6.350869108697073e-05
"honey, i blew up the kid (1992)",6.350047129662755e-05
in the bedroom (2001),6.345682497350097e-05
naked lunch (1991),6.342608482057926e-05
radioland murders (1994),6.342462912668985e-05
muppets from space (1999),6.340239547252582e-05
to gillian on her 37th birthday (1996),6.337922033766339e-05
"sweetest thing, the (2002)",6.337900791836573e-05
tekkonkinkreet (tekkon kinkurîto) (2006),6.337232212044908e-05
william shakespeare's a midsummer night's dream (1999),6.334781181030397e-05
big trouble in little china (1986),6.334049398143016e-05
"descendants, the (2011)",6.333010222952306e-05
romeo and juliet (1968),6.329434631970746e-05
blue chips (1994),6.327767457790113e-05
"fall, the (2006)",6.325839420689703e-05
john q (2002),6.317946238691585e-05
chariots of fire (1981),6.3155588298883e-05
dogtown and z-boyz (2001),6.314298834008002e-05
"evil dead, the (1981)",6.312650982021593e-05
"tin drum, the (blechtrommel, die) (1979)",6.303300390022375e-05
dead men don't wear plaid (1982),6.303107827253543e-05
scary movie 3 (2003),6.302925110616026e-05
rules of engagement (2000),6.301305790512086e-05
"muse, the (1999)",6.301272863955815e-05
random hearts (1999),6.300452373947817e-05
sydney (hard eight) (1996),6.298769389936453e-05
play time (a.k.a. playtime) (1967),6.292226635298568e-05
loser (2000),6.290989955497911e-05
death becomes her (1992),6.288613820659521e-05
jackass: the movie (2002),6.286546883031397e-05
"majestic, the (2001)",6.282856519201647e-05
moll flanders (1996),6.279709278568651e-05
pump up the volume (1990),6.274540290617476e-05
noah (2014),6.273357196777812e-05
android (1982),6.271758248415351e-05
return to me (2000),6.268240548379058e-05
"secret life of walter mitty, the (2013)",6.265222942863211e-05
"bounty hunter, the (2010)",6.264290982030623e-05
"conjuring, the (2013)",6.258803728039328e-05
evan almighty (2007),6.258349390030513e-05
very bad things (1998),6.258179766550811e-05
no direction home: bob dylan (2005),6.254249945750346e-05
johnny english (2003),6.249614641242849e-05
titanic (1953),6.248108525723397e-05
singles (1992),6.24594362848751e-05
cowboy bebop: the movie (cowboy bebop: tengoku no tobira) (2001),6.245289619533343e-05
"other woman, the (2014)",6.23871918758318e-05
harold & kumar escape from guantanamo bay (2008),6.236397595665609e-05
pork chop hill (1959),6.234131724979225e-05
metro (1997),6.231294394079133e-05
mother night (1996),6.229859175784137e-05
1408 (2007),6.228859738361737e-05
vampire hunter d: bloodlust (banpaia hantâ d) (2000),6.224801378136025e-05
hideaway (1995),6.222391546631046e-05
kung fu hustle (gong fu) (2004),6.221674795125424e-05
south pacific (1958),6.218080570653678e-05
"story of us, the (1999)",6.218066179072167e-05
"fighter, the (2010)",6.217808901388485e-05
"chamber, the (1996)",6.209634362893935e-05
stop! or my mom will shoot (1992),6.208826070450832e-05
16 blocks (2006),6.202066765585869e-05
house ii: the second story (1987),6.197212768193063e-05
me myself i (2000),6.194111047924913e-05
"addiction, the (1995)",6.19350204729814e-05
mannequin (1987),6.189746752604921e-05
"great mouse detective, the (1986)",6.188194418993121e-05
hairspray (1988),6.187256590967968e-05
"pillow book, the (1996)",6.18692438870891e-05
running scared (1986),6.186522825931731e-05
diamonds are forever (1971),6.185989238879684e-05
"lake house, the (2006)",6.183897632589894e-05
thirteen days (2000),6.183189590760125e-05
"colonel chabert, le (1994)",6.182764283533426e-05
mrs. dalloway (1997),6.174275727626175e-05
"slums of beverly hills, the (1998)",6.174105952730635e-05
finding forrester (2000),6.171650209599094e-05
shoot 'em up (2007),6.16618962800896e-05
pollock (2000),6.158411002024316e-05
romeo must die (2000),6.1512041256041e-05
my life as a dog (mitt liv som hund) (1985),6.144526135348081e-05
"sisterhood of the traveling pants, the (2005)",6.144325943571273e-05
hedwig and the angry inch (2000),6.13984966830763e-05
lean on me (1989),6.132599006079558e-05
dirty dancing: havana nights (2004),6.131934449861034e-05
"dead pool, the (1988)",6.130330530462063e-05
major league: back to the minors (1998),6.130286356823267e-05
revenge of the nerds (1984),6.126723621663574e-05
"year of living dangerously, the (1982)",6.126092752407236e-05
freeway (1996),6.125768051656183e-05
assault on precinct 13 (1976),6.125498051475596e-05
[rec] (2007),6.123816119036966e-05
bedtime stories (2008),6.121253772729296e-05
ruthless people (1986),6.121131660032158e-05
"flintstones in viva rock vegas, the (2000)",6.117075515085863e-05
letters to juliet (2010),6.115606989925024e-05
grown ups 2 (2013),6.115098961510702e-05
antwone fisher (2002),6.114684959198909e-05
bean (1997),6.106409881761115e-05
wet hot american summer (2001),6.105819839521871e-05
alfie (1966),6.0892856044888715e-05
wonder boys (2000),6.087288785987393e-05
100 girls (2000),6.087005654772186e-05
"pink panther, the (2006)",6.0844126876718376e-05
wristcutters: a love story (2006),6.08398449502722e-05
night at the museum (2006),6.0835593116557614e-05
julie & julia (2009),6.080615091345575e-05
3 women (three women) (1977),6.078779658939092e-05
flatliners (1990),6.077715417288468e-05
kiss of the dragon (2001),6.075310094713448e-05
lamerica (1994),6.073492870932354e-05
shampoo (1975),6.0708480149840035e-05
"exorcist iii, the (1990)",6.0698816416269476e-05
"christmas carol, a (1938)",6.065776227211921e-05
grand canyon (1991),6.06523666197348e-05
chitty chitty bang bang (1968),6.0642653299242835e-05
barefoot in the park (1967),6.064204995777917e-05
insomnia (1997),6.0640922961057295e-05
calendar girl (1993),6.063216071872129e-05
